,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,y_pred_final_proba,y_pred_final,y_actual
385,27.0,Mobile Phone,2,25.0,Credit Card,Male,2.0,3,Fashion,4,Divorced,3,0,15.0,3.0,7.0,1.0,207.25,0.0017562305433011269,0,0
3972,7.0,Mobile Phone,1,15.0,Debit Card,Male,3.0,2,Mobile Phone,5,Married,8,0,20.0,7.0,8.0,7.0,156.43,0.14704213279975117,0,0
3561,1.0,Mobile Phone,1,24.0,Debit Card,Female,4.0,4,Mobile Phone,4,Divorced,3,0,14.0,1.0,2.0,1.0,147.1,0.7764046250850032,1,1
4553,8.0,Computer,3,11.0,E-Wallet,Female,4.0,4,Laptop & Accessory,3,Married,11,0,16.0,1.0,2.0,3.0,190.38,0.03656542687663053,0,0
2577,8.0,Mobile Phone,1,33.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,3,0,16.0,1.0,1.0,7.0,168.83,0.02390111911272494,0,0
748,9.0,Mobile Phone,1,12.0,Debit Card,Male,3.0,5,Mobile Phone,3,Married,2,0,14.0,0.0,1.0,7.0,127.41,0.004856634309144303,0,0
2018,6.0,Mobile Phone,1,6.0,Unified Payment Identifier,Male,3.0,4,Mobile Phone,5,Single,4,1,11.0,1.0,1.0,2.0,127.99000000000001,0.09045736884107293,0,0
2595,2.0,Computer,1,7.0,Debit Card,Male,3.0,1,Laptop & Accessory,3,Single,9,1,12.0,1.0,1.0,2.0,162.94,0.15765732152932485,0,0
2743,6.0,Computer,1,13.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Married,2,0,20.0,0.0,2.0,8.0,159.68,0.0038561789602448156,0,0
4610,5.0,Mobile Phone,3,9.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Single,6,1,14.0,2.0,2.0,6.0,190.82,0.03818275821399153,0,0
1646,10.0,Mobile Phone,3,16.0,Credit Card,Female,3.0,4,Mobile Phone,3,Single,2,0,12.0,0.0,1.0,0.0,112.0,0.0030255708297250838,0,0
1486,18.0,Mobile Phone,1,35.0,Credit Card,Male,2.0,3,Mobile Phone,1,Single,6,0,13.0,1.0,1.0,3.0,134.52,0.05947007545174919,0,0
1228,1.0,Computer,1,22.0,Cash on Delivery,Male,2.0,5,Mobile Phone,5,Married,2,1,23.0,3.0,3.0,0.0,123.07,0.9952164177478791,1,1
3183,18.0,Mobile Phone,2,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,3,Single,6,0,12.0,2.0,2.0,3.0,184.85,0.011220531935138502,0,0
4645,1.0,Mobile Phone,1,13.0,Credit Card,Female,4.0,5,Mobile Phone,3,Married,2,0,13.0,1.0,2.0,4.0,146.87,0.048187743337170616,0,0
1790,28.0,Mobile Phone,3,24.0,Debit Card,Female,2.0,3,Grocery,4,Single,4,0,23.0,1.0,7.0,8.0,268.35,0.00035481082687121435,0,0
1779,4.0,Mobile Phone,1,15.0,Debit Card,Male,2.0,3,Fashion,4,Married,2,0,25.0,0.0,1.0,8.0,206.48000000000002,0.023589818378070178,0,0
1131,11.0,Computer,1,13.0,Credit Card,Female,3.0,4,Mobile Phone,4,Married,5,0,14.0,0.0,1.0,5.0,124.68,0.012000142328227964,0,0
3507,10.0,Computer,1,25.0,Debit Card,Male,4.0,4,Laptop & Accessory,2,Single,4,0,21.0,2.0,2.0,10.0,202.79,0.019550306928954594,0,0
4292,1.0,Mobile Phone,3,27.0,Debit Card,Female,4.0,6,Laptop & Accessory,3,Married,5,1,12.0,1.0,3.0,3.0,170.59,0.8603043444987329,1,1
4410,1.0,Computer,1,17.0,Credit Card,Male,4.0,4,Fashion,3,Married,8,0,12.0,1.0,2.0,2.0,225.48,0.9715706726222401,1,1
3015,5.0,Computer,1,14.0,Debit Card,Female,3.0,5,Fashion,3,Divorced,3,0,25.0,4.0,9.0,4.0,214.43,0.010185853923241034,0,0
1227,17.0,Mobile Phone,1,6.0,Debit Card,Male,3.0,1,Laptop & Accessory,5,Married,3,0,15.0,2.0,2.0,2.0,150.33,0.003680513351312336,0,0
2955,3.0,Mobile Phone,3,9.0,Credit Card,Male,4.0,5,Laptop & Accessory,4,Divorced,4,0,20.0,1.0,2.0,1.0,191.44,0.04068459810922686,0,0
1331,8.0,Computer,1,24.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Married,2,1,14.0,1.0,1.0,2.0,156.89,0.025976100508874635,0,0
1896,12.0,Mobile Phone,2,9.0,Unified Payment Identifier,Female,2.0,1,Laptop & Accessory,4,Married,10,0,15.0,0.0,3.0,6.0,163.89,0.001916472132864693,0,0
3835,10.0,Mobile Phone,1,19.0,Debit Card,Female,4.0,4,Laptop & Accessory,3,Married,11,1,13.0,1.0,2.0,2.0,171.63,0.06067100032250546,0,0
2009,9.0,Mobile Phone,1,20.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Married,1,1,17.0,2.0,4.0,11.0,165.86,0.0017732938609317677,0,0
904,13.0,Computer,1,15.0,Unified Payment Identifier,Male,2.0,3,Laptop & Accessory,3,Married,4,0,11.0,1.0,1.0,7.0,139.75,0.0021780218600605966,0,0
1037,0.0,Mobile Phone,3,16.0,Credit Card,Male,2.0,4,Fashion,5,Married,10,0,17.0,4.0,6.0,0.0,203.06,0.9887205435958347,1,1
236,10.0,Mobile Phone,1,16.0,Debit Card,Female,2.0,2,Mobile Phone,3,Divorced,4,1,13.0,0.0,1.0,7.0,122.13,0.0036865370756365826,0,0
3290,6.0,Mobile Phone,1,11.0,Debit Card,Female,4.0,5,Laptop & Accessory,3,Divorced,3,0,13.0,2.0,7.0,9.0,186.62,0.012804308898346458,0,0
475,5.0,Mobile Phone,1,10.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Divorced,2,0,12.0,1.0,6.0,8.0,161.62,0.006847799187784237,0,0
2118,9.0,Mobile Phone,1,18.0,Credit Card,Female,2.0,4,Fashion,1,Single,1,0,11.0,5.0,7.0,8.0,188.58,0.0521664436746569,0,0
5379,3.0,Mobile Phone,1,16.0,Credit Card,Female,3.0,4,Mobile Phone,3,Married,11,0,18.0,1.0,2.0,3.0,154.74,0.017726607970355888,0,0
553,10.0,Mobile Phone,1,26.0,Credit Card,Male,2.0,3,Mobile Phone,3,Divorced,5,0,17.0,0.0,1.0,0.0,122.59,0.003290295915070347,0,0
2133,1.0,Mobile Phone,1,16.0,Unified Payment Identifier,Female,2.0,3,Laptop & Accessory,3,Single,4,0,13.0,0.0,1.0,7.0,136.6,0.2922701227318708,0,0
5035,18.0,Mobile Phone,1,36.0,Unified Payment Identifier,Male,3.0,4,Laptop & Accessory,1,Single,3,0,26.0,7.0,14.0,18.0,170.41,0.0173171916434905,0,0
1629,0.0,Computer,1,17.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Married,2,1,13.0,1.0,3.0,3.0,147.41,0.15637978310786685,0,0
2150,18.0,Computer,3,15.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Married,2,0,13.0,4.0,4.0,12.0,155.93,0.0023807585317412085,0,0
3542,3.0,Mobile Phone,1,13.0,Credit Card,Female,3.0,4,Mobile Phone,2,Divorced,3,0,14.0,1.0,2.0,9.0,156.31,0.010730455769521861,0,0
4328,12.0,Mobile Phone,3,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,1,Single,6,0,23.0,1.0,2.0,4.0,211.86,0.01163848162332653,0,0
3549,3.0,Mobile Phone,1,22.0,Debit Card,Female,4.0,6,Mobile Phone,2,Divorced,2,1,19.0,2.0,2.0,4.0,146.68,0.07697121999855852,0,0
4284,1.0,Mobile Phone,3,13.0,Debit Card,Male,4.0,6,Laptop & Accessory,3,Married,6,1,19.0,1.0,8.0,8.0,186.72,0.9874154830062977,1,1
2260,0.0,Computer,1,15.0,Debit Card,Female,2.0,4,Mobile Phone,3,Single,2,0,20.0,1.0,2.0,2.0,126.25,0.9838478976370728,1,1
2902,1.0,Computer,3,27.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Single,3,0,15.0,2.0,2.0,4.0,224.81,0.3049474027372532,0,0
1969,26.0,Mobile Phone,3,13.0,E-Wallet,Female,3.0,4,Fashion,1,Married,8,1,18.0,0.0,1.0,4.0,209.33999999999997,0.0014114191369867222,0,0
2346,10.0,Mobile Phone,1,17.0,Credit Card,Female,3.0,3,Mobile Phone,3,Single,5,0,18.0,1.0,1.0,2.0,136.29,0.0048135583818667,0,0
1819,0.0,Mobile Phone,1,29.0,Credit Card,Male,3.0,1,Mobile Phone,1,Married,2,1,11.0,0.0,1.0,4.0,127.25,0.026638533707236296,0,0
3791,6.0,Mobile Phone,1,12.0,Debit Card,Female,4.0,5,Laptop & Accessory,4,Married,5,0,13.0,2.0,3.0,6.0,183.78,0.04334862684415938,0,0
3072,1.0,Computer,1,10.0,Cash on Delivery,Male,4.0,4,Mobile Phone,5,Single,2,0,23.0,1.0,2.0,5.0,156.02,0.6586349463380412,1,1
4757,16.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,1,Married,11,1,14.0,1.0,2.0,3.0,185.62,0.04659483024824191,0,0
2457,1.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Laptop & Accessory,4,Married,5,0,11.0,1.0,1.0,4.0,148.55,0.9225356278699671,1,1
3242,30.0,Mobile Phone,1,16.0,Credit Card,Male,3.0,4,Grocery,2,Divorced,9,0,12.0,1.0,2.0,2.0,236.02999999999997,0.0013721661252049475,0,0
1477,0.0,Mobile Phone,3,26.0,Debit Card,Female,3.0,5,Laptop & Accessory,3,Married,4,1,11.0,0.0,2.0,2.0,145.59,0.9238238565202775,1,1
1708,0.0,Mobile Phone,3,11.0,E-Wallet,Female,3.0,3,Mobile Phone,3,Single,2,1,13.0,0.0,1.0,0.0,128.51,0.9917100426718638,1,1
1823,10.0,Mobile Phone,3,19.0,Credit Card,Male,2.0,3,Mobile Phone,3,Married,2,0,11.0,1.0,1.0,6.0,120.96000000000001,0.0054269704877871125,0,0
3721,10.0,Mobile Phone,3,16.0,E-Wallet,Male,3.0,4,Fashion,1,Married,6,0,12.0,1.0,5.0,2.0,225.96,0.8995266787140342,1,1
4807,9.0,Mobile Phone,1,32.0,Cash on Delivery,Male,4.0,5,Fashion,4,Married,5,0,17.0,3.0,2.0,9.0,234.02999999999997,0.036605311053590384,0,0
5066,8.0,Mobile Phone,1,27.0,Cash on Delivery,Female,3.0,2,Mobile Phone,3,Married,2,0,18.0,2.0,2.0,1.0,150.85,0.02747654452014867,0,0
914,0.0,Mobile Phone,2,15.0,Cash on Delivery,Female,3.0,3,Mobile Phone,3,Divorced,2,0,15.0,1.0,2.0,2.0,127.41999999999999,0.9097034996214662,1,1
1087,7.0,Mobile Phone,1,25.0,Debit Card,Female,3.0,4,Mobile Phone,1,Married,2,0,12.0,3.0,8.0,7.0,129.29,0.03477088691768049,0,0
1262,2.0,Mobile Phone,1,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,5,Married,1,0,12.0,1.0,1.0,2.0,153.73,0.013056201725253298,0,0
4782,6.0,Mobile Phone,3,20.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,4,0,12.0,1.0,2.0,4.0,169.03,0.011699130478187252,0,0
2205,0.0,Computer,1,9.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,1,1,11.0,0.0,1.0,0.0,128.53,0.9549949892441961,1,1
4793,10.0,Mobile Phone,2,15.0,Debit Card,Male,4.0,5,Mobile Phone,5,Married,2,0,22.0,1.0,2.0,4.0,148.42,0.018398167582433806,0,0
755,5.0,Computer,1,19.0,Unified Payment Identifier,Female,3.0,4,Mobile Phone,4,Divorced,2,0,20.0,0.0,2.0,2.0,127.43,0.009319755572541305,0,0
724,6.0,Mobile Phone,3,15.0,E-Wallet,Female,2.0,5,Laptop & Accessory,3,Single,9,0,13.0,1.0,1.0,3.0,153.46,0.7649778830667919,1,1
96,6.0,Mobile Phone,1,13.0,Credit Card,Female,2.0,4,Mobile Phone,4,Divorced,7,0,21.0,0.0,1.0,1.0,126.22,0.02470517036925427,0,0
82,10.0,Computer,1,24.0,Credit Card,Female,3.0,3,Mobile Phone,2,Single,2,0,13.0,1.0,1.0,7.0,121.53,0.001792824575596645,0,0
890,7.0,Computer,1,6.0,Unified Payment Identifier,Male,3.0,3,Mobile Phone,5,Married,6,0,14.0,1.0,1.0,3.0,129.96,0.02545961840357826,0,0
449,7.0,Mobile Phone,1,6.0,Debit Card,Female,3.0,1,Mobile Phone,2,Single,3,0,16.0,0.0,1.0,3.0,132.8,0.004711357765680445,0,0
585,6.0,Computer,3,23.0,Debit Card,Male,2.0,3,Grocery,3,Single,2,0,11.0,1.0,6.0,0.0,274.44,0.1519438233080273,0,0
1959,0.0,Computer,1,15.0,Credit Card,Female,2.0,4,Mobile Phone,3,Married,2,1,14.0,0.0,1.0,7.0,123.66,0.9878504543545354,1,1
3650,15.0,Computer,3,7.0,E-Wallet,Female,4.0,4,Laptop & Accessory,5,Married,2,0,18.0,1.0,2.0,8.0,166.03,0.006147791248047869,0,0
3364,31.0,Mobile Phone,1,12.0,Cash on Delivery,Female,3.0,5,Fashion,4,Married,4,1,14.0,2.0,2.0,4.0,230.52,0.0008945737241764226,0,0
668,10.0,Mobile Phone,1,21.0,Debit Card,Male,2.0,3,Mobile Phone,3,Married,2,0,16.0,2.0,2.0,2.0,122.07,0.0034693761639893387,0,0
4883,20.0,Mobile Phone,1,14.0,Credit Card,Male,4.0,4,Fashion,3,Married,8,0,14.0,2.0,2.0,8.0,233.45,0.10392068299157176,0,0
4473,7.0,Computer,1,12.0,Debit Card,Female,4.0,4,Fashion,4,Married,8,0,12.0,8.0,2.0,9.0,243.77999999999997,0.14424150720851012,0,0
4351,1.0,Mobile Phone,1,16.0,Credit Card,Female,5.0,4,Mobile Phone,4,Single,3,0,17.0,1.0,2.0,4.0,147.79,0.35044644568952665,0,0
2223,15.0,Computer,2,8.0,Credit Card,Male,3.0,1,Laptop & Accessory,5,Married,8,0,16.0,1.0,1.0,3.0,162.72,0.017957613954512477,0,0
93,18.0,Computer,3,12.0,Credit Card,Female,2.0,4,Fashion,2,Single,7,0,12.0,12.0,12.0,8.0,188.65,0.022809371788042446,0,0
829,15.0,Computer,1,8.0,Debit Card,Male,2.0,3,Grocery,3,Divorced,1,1,13.0,1.0,2.0,10.0,278.61,0.017727761661271497,0,0
592,0.0,Mobile Phone,1,22.0,Cash on Delivery,Female,3.0,3,Mobile Phone,4,Divorced,10,0,14.0,2.0,2.0,2.0,128.11,0.23913765316116917,0,0
897,10.0,Computer,1,11.0,Cash on Delivery,Male,2.0,1,Mobile Phone,3,Single,1,0,14.0,1.0,1.0,3.0,135.0,0.004908606597388007,0,0
686,11.0,Mobile Phone,3,8.0,E-Wallet,Male,2.0,3,Fashion,4,Single,8,0,16.0,1.0,1.0,0.0,173.51,0.1403659683527485,0,0
3398,10.0,Computer,3,15.0,Cash on Delivery,Male,3.0,4,Laptop & Accessory,2,Married,6,0,14.0,2.0,2.0,8.0,175.79,0.12295513417857117,0,0
1954,16.0,Mobile Phone,1,20.0,Debit Card,Male,3.0,3,Grocery,5,Married,7,0,24.0,1.0,1.0,0.0,271.59,0.011860457164871739,0,0
2015,0.0,Mobile Phone,1,13.0,Debit Card,Female,3.0,3,Mobile Phone,3,Single,2,0,19.0,0.0,1.0,0.0,123.18,0.3172965395156936,0,0
1831,10.0,Mobile Phone,3,8.0,E-Wallet,Male,3.0,3,Laptop & Accessory,3,Married,5,1,11.0,0.0,1.0,0.0,196.02,0.10717495257450214,0,0
811,18.0,Computer,1,31.0,Credit Card,Female,2.0,3,Others,4,Single,4,0,22.0,1.0,1.0,0.0,280.61,0.006975876138821311,0,0
3033,3.0,Mobile Phone,3,17.0,E-Wallet,Female,3.0,5,Laptop & Accessory,4,Married,3,1,15.0,1.0,2.0,8.0,207.68,0.033344968577366706,0,0
183,30.0,Computer,1,6.0,Debit Card,Male,2.0,5,Laptop & Accessory,3,Married,3,1,13.0,1.0,1.0,2.0,156.6,0.000859036962545387,0,0
1528,23.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,4,Mobile Phone,3,Married,3,0,15.0,1.0,1.0,2.0,136.9,0.001252086793573858,0,0
4069,1.0,Computer,2,29.0,Unified Payment Identifier,Female,3.0,5,Mobile Phone,4,Married,3,0,13.0,2.0,2.0,1.0,153.63,0.8341061394073184,1,1
1252,22.0,Computer,1,8.0,Debit Card,Male,2.0,3,Others,1,Married,4,0,15.0,1.0,4.0,3.0,291.61,0.0007860655804686845,0,0
2801,8.0,Computer,1,24.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Married,2,1,14.0,0.0,1.0,2.0,156.89,0.029255722000198957,0,0
5312,1.0,Mobile Phone,1,12.0,Credit Card,Male,4.0,4,Mobile Phone,1,Single,3,0,19.0,1.0,3.0,3.0,156.17,0.009693025711257405,0,0
964,10.0,Mobile Phone,1,19.0,Credit Card,Male,2.0,3,Laptop & Accessory,1,Married,2,0,17.0,0.0,3.0,7.0,142.85,0.03125790473784437,0,0
1291,11.0,Mobile Phone,3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Married,1,0,15.0,4.0,5.0,8.0,144.4,0.007898203468323707,0,0
5437,20.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Others,1,Married,9,1,15.0,3.0,3.0,3.0,318.28,0.1378729417095193,0,0
76,22.0,Computer,1,24.0,Debit Card,Male,3.0,3,Laptop & Accessory,2,Married,2,1,15.0,0.0,1.0,7.0,168.04,0.001003846860488333,0,0
5260,9.0,Mobile Phone,3,35.0,Debit Card,Female,4.0,5,Mobile Phone,3,Married,2,0,24.0,3.0,5.0,3.0,149.3,0.0557763825884685,0,0
428,13.0,Mobile Phone,1,13.0,Credit Card,Female,2.0,4,Mobile Phone,2,Single,1,1,20.0,2.0,2.0,3.0,123.41999999999999,0.0003901298821986136,0,0
1199,2.0,Mobile Phone,1,35.0,Debit Card,Male,3.0,5,Laptop & Accessory,3,Married,9,0,17.0,1.0,1.0,6.0,163.84,0.06226428492538121,0,0
786,0.0,Computer,3,30.0,Debit Card,Male,3.0,5,Mobile Phone,2,Single,2,1,14.0,1.0,1.0,0.0,111.18,0.963185612601783,1,1
5195,5.0,Mobile Phone,2,15.0,Credit Card,Female,4.0,2,Mobile Phone,4,Single,11,0,19.0,2.0,2.0,3.0,146.09,0.034543387504230305,0,0
294,10.0,Computer,1,9.0,Debit Card,Male,2.0,3,Mobile Phone,2,Divorced,5,0,15.0,0.0,1.0,4.0,120.97,0.004716154049043549,0,0
1323,14.0,Mobile Phone,3,9.0,Debit Card,Male,2.0,4,Laptop & Accessory,4,Married,3,0,11.0,0.0,1.0,4.0,189.38,0.02540601233102975,0,0
873,0.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,4,Mobile Phone,2,Single,1,0,12.0,0.0,1.0,1.0,139.04,0.34911358983289703,0,0
5369,31.0,Mobile Phone,1,8.0,Credit Card,Male,4.0,6,Fashion,1,Married,5,0,21.0,2.0,2.0,1.0,233.82999999999998,0.0014576278949214013,0,0
2780,17.0,Mobile Phone,1,13.0,Credit Card,Male,2.0,3,Mobile Phone,1,Single,7,1,12.0,1.0,1.0,2.0,124.36000000000001,0.023603328222462337,0,0
3144,3.0,Mobile Phone,1,26.0,Cash on Delivery,Male,3.0,4,Laptop & Accessory,2,Married,6,0,13.0,1.0,2.0,3.0,167.62,0.03866210709851426,0,0
4968,3.0,Mobile Phone,1,35.0,Debit Card,Female,4.0,4,Mobile Phone,1,Married,6,0,23.0,2.0,2.0,8.0,150.14,0.055458667042177466,0,0
3400,7.0,Computer,3,24.0,Debit Card,Male,3.0,4,Grocery,3,Single,3,0,15.0,6.0,7.0,1.0,299.44,0.20915173369099382,0,0
3026,1.0,Mobile Phone,1,15.0,Unified Payment Identifier,Male,4.0,6,Mobile Phone,5,Divorced,3,1,12.0,2.0,2.0,8.0,146.19,0.9070555523781164,1,1
2113,13.0,Mobile Phone,3,32.0,E-Wallet,Male,3.0,3,Laptop & Accessory,5,Married,2,0,14.0,3.0,7.0,5.0,183.96,0.06422833170188755,0,0
41,14.0,Mobile Phone,1,13.0,Debit Card,Male,2.0,3,Mobile Phone,3,Married,5,0,12.0,1.0,1.0,8.0,124.50999999999999,0.0198854858802181,0,0
2185,10.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,4,Mobile Phone,3,Married,7,0,12.0,1.0,1.0,7.0,122.58000000000001,0.007707142730246559,0,0
1833,15.0,Mobile Phone,1,8.0,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,2,0,13.0,0.0,2.0,2.0,140.89,0.0074071410149863445,0,0
4005,10.0,Mobile Phone,1,9.0,Unified Payment Identifier,Female,4.0,4,Laptop & Accessory,4,Married,6,1,23.0,1.0,2.0,1.0,194.62,0.0051667679523108075,0,0
950,5.0,Mobile Phone,1,16.0,Credit Card,Male,0.0,3,Fashion,1,Single,3,0,25.0,0.0,1.0,4.0,212.44,0.023635237676192626,0,0
634,10.0,Mobile Phone,2,30.0,Credit Card,Male,2.0,3,Mobile Phone,4,Single,2,0,16.0,0.0,1.0,4.0,121.77000000000001,0.0035408538189902724,0,0
718,0.0,Mobile Phone,1,9.0,Credit Card,Male,2.0,1,Mobile Phone,2,Divorced,2,0,22.0,1.0,1.0,7.0,144.2,0.00468916391924345,0,0
2646,30.0,Computer,3,8.0,Credit Card,Male,2.0,3,Grocery,4,Married,5,0,22.0,1.0,14.0,14.0,262.91,0.0005495545219198503,0,0
866,5.0,Mobile Phone,3,8.0,E-Wallet,Male,2.0,3,Laptop & Accessory,4,Divorced,1,1,13.0,0.0,1.0,2.0,140.78,0.03144889256611933,0,0
1992,8.0,Mobile Phone,1,31.0,Cash on Delivery,Male,3.0,4,Fashion,4,Married,4,0,16.0,2.0,4.0,8.0,209.02999999999997,0.05200359082341498,0,0
3210,22.0,Mobile Phone,3,9.0,E-Wallet,Male,3.0,3,Laptop & Accessory,4,Divorced,5,0,13.0,3.0,3.0,3.0,206.2,0.0016460027020432453,0,0
3135,29.0,Mobile Phone,3,25.0,Debit Card,Female,3.0,4,Grocery,4,Single,5,0,15.0,1.0,8.0,8.0,293.35,0.0003921089855845503,0,0
2889,12.0,Mobile Phone,1,36.0,Cash on Delivery,Male,3.0,4,Laptop & Accessory,2,Divorced,5,0,19.0,1.0,2.0,8.0,187.61,0.014267609070514175,0,0
1357,4.0,Mobile Phone,1,32.0,Debit Card,Male,3.0,3,Mobile Phone,3,Married,2,0,17.0,3.0,4.0,3.0,129.11,0.01593942439288024,0,0
1009,8.0,Mobile Phone,1,13.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,2,0,18.0,1.0,1.0,1.0,126.9,0.010224724257972278,0,0
3390,21.0,Mobile Phone,1,9.0,Cash on Delivery,Male,3.0,4,Mobile Phone,3,Single,6,0,25.0,2.0,2.0,1.0,149.79,0.03297376284138927,0,1
3193,8.0,Mobile Phone,1,7.0,Debit Card,Male,3.0,4,Mobile Phone,2,Divorced,3,0,13.0,7.0,9.0,9.0,151.91,0.04612380561387843,0,0
1594,18.0,Computer,1,13.0,Debit Card,Male,3.0,1,Laptop & Accessory,3,Married,5,0,17.0,1.0,1.0,2.0,164.34,0.008514146823336255,0,0
3372,6.0,Computer,1,7.0,Debit Card,Female,4.0,5,Mobile Phone,4,Divorced,8,0,21.0,2.0,2.0,3.0,148.32,0.037969293238018634,0,0
1761,10.0,Computer,1,8.0,Debit Card,Male,2.0,3,Mobile Phone,1,Married,2,1,23.0,1.0,1.0,0.0,117.02000000000001,0.013953849796012762,0,0
2313,9.0,Computer,3,13.0,E-Wallet,Female,2.0,1,Laptop & Accessory,5,Married,3,0,16.0,5.0,6.0,13.0,146.39,0.010241798340299167,0,0
5147,25.0,Computer,3,9.0,E-Wallet,Male,3.0,4,Fashion,4,Married,4,0,12.0,4.0,4.0,4.0,230.96,0.0009343916105910091,0,0
3340,17.0,Computer,1,7.0,Debit Card,Female,3.0,4,Laptop & Accessory,2,Divorced,6,0,14.0,2.0,3.0,3.0,180.62,0.016008667458630502,0,0
1722,9.0,Mobile Phone,1,13.0,Debit Card,Female,3.0,3,Mobile Phone,3,Married,5,0,13.0,2.0,2.0,2.0,125.43,0.007806326963939982,0,0
4727,8.0,Mobile Phone,3,9.0,Unified Payment Identifier,Male,3.0,4,Laptop & Accessory,1,Single,3,0,23.0,1.0,2.0,5.0,187.74,0.0021520953554942635,0,0
1821,10.0,Mobile Phone,1,23.0,Unified Payment Identifier,Male,3.0,4,Mobile Phone,4,Married,2,0,21.0,1.0,1.0,0.0,121.27000000000001,0.004038416315642388,0,0
4177,1.0,Computer,1,23.0,Credit Card,Male,4.0,2,Mobile Phone,1,Married,3,1,14.0,1.0,2.0,1.0,154.35,0.7456602864577645,1,0
2216,1.0,Mobile Phone,1,23.0,Debit Card,Female,3.0,3,Mobile Phone,4,Married,2,0,13.0,1.0,1.0,0.0,122.1,0.9779364871459916,1,1
3371,12.0,Mobile Phone,1,7.0,Cash on Delivery,Female,4.0,4,Fashion,5,Divorced,3,0,14.0,4.0,6.0,12.0,260.82,0.007388128761991195,0,0
1576,15.0,Mobile Phone,1,10.0,Cash on Delivery,Male,2.0,3,Others,1,Married,2,0,15.0,0.0,11.0,15.0,292.32,0.01616346236346335,0,0
2179,7.0,Mobile Phone,3,15.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,2,0,20.0,0.0,1.0,3.0,157.14,0.02346010085416859,0,0
597,11.0,Computer,1,16.0,Credit Card,Male,3.0,3,Mobile Phone,3,Divorced,1,0,17.0,0.0,1.0,2.0,126.84,0.024658539184858413,0,0
5130,1.0,Mobile Phone,3,18.0,Credit Card,Female,4.0,2,Mobile Phone,1,Married,10,0,15.0,1.0,2.0,1.0,150.34,0.7429711745694291,1,0
2730,7.0,Mobile Phone,3,19.0,Credit Card,Male,2.0,3,Fashion,3,Married,2,0,18.0,0.0,1.0,1.0,186.28,0.053996896438822065,0,0
164,1.0,Mobile Phone,1,14.0,Debit Card,Female,3.0,3,Mobile Phone,2,Single,2,0,21.0,0.0,1.0,2.0,133.1,0.014892614240901235,0,0
5182,11.0,Computer,1,12.0,Cash on Delivery,Male,3.0,2,Mobile Phone,3,Single,2,0,15.0,1.0,2.0,4.0,160.0,0.0051411734733292115,0,0
4678,12.0,Mobile Phone,3,14.0,E-Wallet,Female,3.0,5,Laptop & Accessory,1,Single,2,0,21.0,2.0,2.0,6.0,165.28,0.008037790949355405,0,0
1742,0.0,Mobile Phone,3,10.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Single,2,1,11.0,0.0,1.0,3.0,144.87,0.10636685018583568,0,0
2197,2.0,Mobile Phone,1,12.0,Credit Card,Female,3.0,3,Mobile Phone,1,Married,2,0,13.0,0.0,1.0,8.0,131.31,0.010797360208501996,0,0
1743,10.0,Computer,1,31.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Married,4,1,15.0,4.0,10.0,7.0,144.49,0.030045001453011436,0,0
1934,0.0,Mobile Phone,1,15.0,Debit Card,Female,2.0,4,Mobile Phone,5,Married,2,1,11.0,0.0,1.0,0.0,123.19,0.9844601210059949,1,1
1733,15.0,Mobile Phone,1,13.0,Debit Card,Female,3.0,3,Mobile Phone,5,Married,4,0,16.0,0.0,1.0,2.0,125.75999999999999,0.022450133333753057,0,0
1166,0.0,Mobile Phone,1,16.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Single,2,0,15.0,0.0,1.0,8.0,142.13,0.557657734972063,1,1
